Order Date,Order ID,Product,Product_ean,catégorie,Purchase Address,Quantity Ordered,Price Each,Cost price,turnover,margin
1/25/2019 9:57,145871,USB-C Charging Cable,9.96564E+12,Électronique,"573 Jefferson St, New York City, NY 10001",1,11.95,5.975,11.95,5.975
1/11/2019 18:54,145872,AA Batteries (4-pack),1.30691E+12,Alimentation,"238 12th St, Los Angeles, CA 90001",1,3.84,1.92,3.84,1.92
1/16/2019 9:57,145873,USB-C Charging Cable,7.1366E+12,Sports,"305 Church St, Seattle, WA 98101",1,11.95,5.975,11.95,5.975
1/16/2019 9:57,145873,Bose SoundSport Headphones,8.82578E+12,Sports,"305 Church St, Seattle, WA 98101",1,99.99,49.995,99.99,49.995
1/29/2019 1:11,145874,27in 4K Gaming Monitor,3.27887E+12,Vêtements,"411 Chestnut St, New York City, NY 10001",1,389.99,128.6967,389.99,261.2933
1/28/2019 14:21,145875,AA Batteries (4-pack),7.28494E+12,Vêtements,"244 Meadow St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/29/2019 20:56,145876,27in 4K Gaming Monitor,6.47198E+12,Sports,"386 Wilson St, Boston, MA 02215",1,389.99,128.6967,389.99,261.2933
1/11/2019 14:07,145877,USB-C Charging Cable,2.73145E+12,Alimentation,"974 Hill St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975
1/1/2019 7:48,145878,Macbook Pro Laptop,9.4799E+12,Alimentation,"456 5th St, Los Angeles, CA 90001",1,1700,561,1700,1139
1/5/2019 13:03,145879,Lightning Charging Cable,5.00638E+12,Vêtements,"373 Lincoln St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/9/2019 20:26,145880,AA Batteries (4-pack),1.03298E+12,Sports,"44 5th St, New York City, NY 10001",1,3.84,1.92,3.84,1.92
1/6/2019 8:57,145881,Lightning Charging Cable,5.82534E+12,Vêtements,"169 Highland St, Boston, MA 02215",1,14.95,7.475,14.95,7.475
1/30/2019 9:36,145882,Apple Airpods Headphones,1.4947E+12,Alimentation,"539 14th St, New York City, NY 10001",1,150,97.5,150,52.5
1/23/2019 21:27,145883,Lightning Charging Cable,2.9011E+12,Sports,"451 Madison St, San Francisco, CA 94016",2,14.95,7.475,29.9,14.95
1/3/2019 23:19,145884,Wired Headphones,9.84712E+12,Vêtements,"786 Sunset St, Boston, MA 02215",1,11.99,5.995,11.99,5.995
1/10/2019 11:35,145885,USB-C Charging Cable,4.29323E+12,Vêtements,"152 Hill St, Atlanta, GA 30301",1,11.95,5.975,11.95,5.975
1/25/2019 19:21,145886,Wired Headphones,4.02179E+12,Vêtements,"13 Main St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995
1/3/2019 14:50,145887,AAA Batteries (4-pack),2.28092E+12,Alimentation,"122 South St, Atlanta, GA 30301",1,2.99,1.495,2.99,1.495
1/25/2019 19:55,145888,ThinkPad Laptop,6.94156E+12,Sports,"245 Highland St, San Francisco, CA 94016",1,999.99,329.9967,999.99,669.9933
1/31/2019 7:58,145889,Lightning Charging Cable,9.82374E+12,Vêtements,"722 Willow St, Boston, MA 02215",1,14.95,7.475,14.95,7.475
1/28/2019 23:05,145890,LG Washing Machine,5.12123E+12,Vêtements,"697 Chestnut St, Seattle, WA 98101",1,600,198,600,402
1/29/2019 19:24,145891,AAA Batteries (4-pack),8.87664E+12,Vêtements,"697 North St, Boston, MA 02215",2,2.99,1.495,5.98,2.99
1/17/2019 16:33,145892,AA Batteries (4-pack),1.86934E+12,Alimentation,"517 Cedar St, Portland, OR 97035",1,3.84,1.92,3.84,1.92
1/9/2019 16:35,145893,Flatscreen TV,6.2979E+12,Alimentation,"769 Hill St, Los Angeles, CA 90001",1,300,99,300,201
1/7/2019 12:43,145894,Apple Airpods Headphones,6.38471E+12,Électronique,"935 Walnut St, Boston, MA 02215",1,150,97.5,150,52.5
1/21/2019 0:17,145895,Bose SoundSport Headphones,8.41009E+12,Alimentation,"170 Park St, Boston, MA 02215",1,99.99,49.995,99.99,49.995
1/4/2019 10:23,145896,Bose SoundSport Headphones,1.51889E+12,Électronique,"801 Spruce St, Atlanta, GA 30301",1,99.99,49.995,99.99,49.995
1/11/2019 20:06,145897,Bose SoundSport Headphones,4.72039E+12,Vêtements,"687 Wilson St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995
1/19/2019 17:32,145898,Wired Headphones,7.01129E+12,Vêtements,"280 Chestnut St, Portland, OR 97035",1,11.99,5.995,11.99,5.995
1/29/2019 15:30,145899,AAA Batteries (4-pack),8.71191E+12,Électronique,"807 Cherry St, Boston, MA 02215",1,2.99,1.495,2.99,1.495
1/21/2019 15:19,145900,iPhone,7.64196E+12,Électronique,"601 10th St, Atlanta, GA 30301",1,700,231,700,469
1/10/2019 1:26,145901,34in Ultrawide Monitor,7.54058E+12,Alimentation,"705 8th St, San Francisco, CA 94016",1,379.99,125.3967,379.99,254.5933
1/13/2019 23:49,145902,Bose SoundSport Headphones,5.66905E+12,Sports,"671 14th St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995
1/23/2019 17:39,145903,AA Batteries (4-pack),3.32401E+12,Électronique,"717 Washington St, Los Angeles, CA 90001",1,3.84,1.92,3.84,1.92
1/16/2019 18:48,145904,Lightning Charging Cable,5.76254E+12,Alimentation,"393 Madison St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/16/2019 20:00,145905,AA Batteries (4-pack),8.85644E+12,Alimentation,"129 5th St, Los Angeles, CA 90001",1,3.84,1.92,3.84,1.92
1/13/2019 10:40,145906,AAA Batteries (4-pack),3.92195E+12,Sports,"84 Cedar St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495
1/4/2019 2:10,145907,ThinkPad Laptop,7.12922E+12,Alimentation,"729 North St, Atlanta, GA 30301",1,999.99,329.9967,999.99,669.9933
1/9/2019 10:09,145908,Flatscreen TV,8.65521E+12,Sports,"113 Center St, Seattle, WA 98101",1,300,99,300,201
1/15/2019 14:31,145909,Lightning Charging Cable,8.5503E+12,Alimentation,"850 2nd St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/8/2019 23:12,145910,USB-C Charging Cable,6.12217E+12,Alimentation,"991 Madison St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/27/2019 10:14,145911,iPhone,9.57336E+12,Électronique,"347 Maple St, Seattle, WA 98101",1,700,231,700,469
1/16/2019 22:20,145912,USB-C Charging Cable,7.0569E+12,Alimentation,"364 Meadow St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/13/2019 11:22,145913,AA Batteries (4-pack),1.52927E+12,Électronique,"320 9th St, San Francisco, CA 94016",4,3.84,1.92,15.36,7.68
1/3/2019 10:42,145914,27in FHD Monitor,5.16169E+12,Vêtements,"153 Cedar St, Los Angeles, CA 90001",1,149.99,97.4935,149.99,52.4965
1/29/2019 22:58,145915,Apple Airpods Headphones,8.49266E+12,Électronique,"911 2nd St, Seattle, WA 98101",1,150,97.5,150,52.5
1/24/2019 11:47,145916,Lightning Charging Cable,1.10015E+12,Sports,"7 5th St, Los Angeles, CA 90001",1,14.95,7.475,14.95,7.475
1/9/2019 15:55,145917,Wired Headphones,7.26977E+12,Électronique,"367 Hickory St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995
1/30/2019 9:58,145918,Flatscreen TV,8.98552E+12,Alimentation,"685 Elm St, New York City, NY 10001",1,300,99,300,201
1/7/2019 23:24,145919,Lightning Charging Cable,6.39149E+12,Vêtements,"889 Jefferson St, Atlanta, GA 30301",1,14.95,7.475,14.95,7.475
1/18/2019 20:43,145920,USB-C Charging Cable,7.06387E+12,Vêtements,"60 River St, Dallas, TX 75001",1,11.95,5.975,11.95,5.975
1/26/2019 12:02,145921,AAA Batteries (4-pack),2.0545E+12,Électronique,"742 Highland St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495
1/6/2019 18:23,145922,Google Phone,8.49714E+12,Alimentation,"770 Main St, Los Angeles, CA 90001",1,600,198,600,402
1/6/2019 18:23,145922,USB-C Charging Cable,5.08566E+12,Vêtements,"770 Main St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975
1/14/2019 14:07,145923,Wired Headphones,2.61108E+12,Sports,"591 South St, New York City, NY 10001",1,11.99,5.995,11.99,5.995
1/27/2019 14:59,145924,AA Batteries (4-pack),3.27034E+12,Alimentation,"848 Forest St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/13/2019 20:15,145925,Wired Headphones,6.54092E+12,Électronique,"767 Forest St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995
1/10/2019 10:42,145926,AAA Batteries (4-pack),9.93386E+12,Électronique,"629 8th St, Seattle, WA 98101",1,2.99,1.495,2.99,1.495
1/21/2019 19:02,145927,Vareebadd Phone,7.43405E+12,Alimentation,"148 8th St, San Francisco, CA 94016",1,400,132,400,268
1/21/2019 19:02,145927,USB-C Charging Cable,7.56355E+12,Électronique,"148 8th St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/21/2019 19:02,145927,Wired Headphones,5.73475E+12,Sports,"148 8th St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/11/2019 17:19,145928,Lightning Charging Cable,4.1804E+12,Alimentation,"934 Maple St, Los Angeles, CA 90001",1,14.95,7.475,14.95,7.475
1/11/2019 12:03,145929,USB-C Charging Cable,8.06938E+12,Alimentation,"416 Park St, Portland, OR 97035",1,11.95,5.975,11.95,5.975
1/6/2019 21:12,145930,27in FHD Monitor,3.25285E+12,Vêtements,"898 6th St, Seattle, WA 98101",1,149.99,97.4935,149.99,52.4965
1/21/2019 11:29,145931,Wired Headphones,7.29638E+12,Sports,"324 Willow St, New York City, NY 10001",1,11.99,5.995,11.99,5.995
1/27/2019 15:24,145932,Apple Airpods Headphones,5.53073E+12,Sports,"844 Park St, New York City, NY 10001",1,150,97.5,150,52.5
1/29/2019 16:51,145933,27in FHD Monitor,6.57981E+12,Sports,"45 Hill St, Portland, OR 97035",1,149.99,97.4935,149.99,52.4965
1/11/2019 9:32,145934,AAA Batteries (4-pack),7.0682E+12,Vêtements,"259 Washington St, Atlanta, GA 30301",5,2.99,1.495,14.95,7.475
1/26/2019 13:26,145935,27in 4K Gaming Monitor,9.87343E+12,Électronique,"980 11th St, San Francisco, CA 94016",1,389.99,128.6967,389.99,261.2933
1/26/2019 13:26,145935,AA Batteries (4-pack),1.28648E+12,Électronique,"980 11th St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/3/2019 16:38,145936,Bose SoundSport Headphones,3.57533E+12,Vêtements,"572 River St, Austin, TX 73301",1,99.99,49.995,99.99,49.995
1/16/2019 18:18,145937,AAA Batteries (4-pack),9.58707E+12,Vêtements,"391 12th St, Atlanta, GA 30301",1,2.99,1.495,2.99,1.495
1/5/2019 8:05,145938,AAA Batteries (4-pack),3.02745E+12,Vêtements,"173 6th St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/9/2019 22:42,145939,ThinkPad Laptop,6.44798E+12,Sports,"677 Chestnut St, Seattle, WA 98101",1,999.99,329.9967,999.99,669.9933
1/3/2019 20:51,145940,Lightning Charging Cable,4.49718E+12,Sports,"63 5th St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/29/2019 15:21,145941,Bose SoundSport Headphones,5.27285E+12,Sports,"168 2nd St, Austin, TX 73301",1,99.99,49.995,99.99,49.995
1/29/2019 11:19,145942,Bose SoundSport Headphones,8.87706E+12,Vêtements,"336 11th St, Dallas, TX 75001",1,99.99,49.995,99.99,49.995
1/13/2019 11:38,145943,Bose SoundSport Headphones,1.12391E+12,Alimentation,"692 South St, Seattle, WA 98101",1,99.99,49.995,99.99,49.995
1/1/2019 21:32,145944,Wired Headphones,8.39103E+12,Alimentation,"482 Center St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/18/2019 13:18,145945,AA Batteries (4-pack),7.36532E+12,Alimentation,"774 12th St, Portland, OR 97035",4,3.84,1.92,15.36,7.68
1/22/2019 0:14,145946,USB-C Charging Cable,9.66768E+12,Sports,"980 Lake St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975
1/6/2019 13:18,145947,AA Batteries (4-pack),4.51018E+12,Sports,"910 4th St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/24/2019 15:28,145948,USB-C Charging Cable,8.80923E+12,Sports,"870 Cherry St, Atlanta, GA 30301",1,11.95,5.975,11.95,5.975
1/25/2019 15:05,145949,20in Monitor,7.30485E+12,Électronique,"300 North St, San Francisco, CA 94016",1,109.99,71.4935,109.99,38.4965
1/16/2019 23:55,145950,27in FHD Monitor,3.46116E+12,Alimentation,"618 Chestnut St, Portland, OR 97035",1,149.99,97.4935,149.99,52.4965
1/18/2019 15:22,145951,Apple Airpods Headphones,7.74856E+12,Sports,"92 Highland St, San Francisco, CA 94016",1,150,97.5,150,52.5
1/13/2019 21:28,145952,AA Batteries (4-pack),2.11494E+12,Sports,"706 Dogwood St, Atlanta, GA 30301",2,3.84,1.92,7.68,3.84
1/30/2019 7:55,145953,Wired Headphones,3.48289E+12,Électronique,"989 Johnson St, New York City, NY 10001",2,11.99,5.995,23.98,11.99
1/10/2019 18:42,145954,Lightning Charging Cable,7.31195E+12,Vêtements,"134 Hickory St, Dallas, TX 75001",1,14.95,7.475,14.95,7.475
1/7/2019 10:06,145955,Wired Headphones,5.68784E+12,Sports,"470 West St, New York City, NY 10001",1,11.99,5.995,11.99,5.995
1/27/2019 12:44,145956,34in Ultrawide Monitor,6.10488E+12,Électronique,"177 Hill St, Los Angeles, CA 90001",1,379.99,125.3967,379.99,254.5933
1/23/2019 23:05,145957,27in 4K Gaming Monitor,5.33872E+12,Sports,"998 4th St, Portland, ME 04101",1,389.99,128.6967,389.99,261.2933
1/6/2019 8:28,145958,Apple Airpods Headphones,2.49429E+12,Alimentation,"877 Park St, New York City, NY 10001",1,150,97.5,150,52.5
1/27/2019 12:44,145959,Lightning Charging Cable,5.75852E+12,Électronique,"687 7th St, Atlanta, GA 30301",1,14.95,7.475,14.95,7.475
1/27/2019 12:44,145959,Google Phone,6.39409E+12,Alimentation,"687 7th St, Atlanta, GA 30301",1,600,198,600,402
1/5/2019 12:18,145960,USB-C Charging Cable,9.08713E+12,Électronique,"177 Walnut St, Boston, MA 02215",1,11.95,5.975,11.95,5.975
1/9/2019 19:53,145961,AAA Batteries (4-pack),9.1865E+12,Sports,"561 Johnson St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/15/2019 12:16,145962,Apple Airpods Headphones,9.57044E+12,Électronique,"10 Johnson St, Los Angeles, CA 90001",1,150,97.5,150,52.5
1/29/2019 13:10,145963,Wired Headphones,2.36903E+12,Vêtements,"549 Sunset St, Seattle, WA 98101",1,11.99,5.995,11.99,5.995
1/24/2019 16:19,145964,iPhone,8.67664E+12,Vêtements,"279 4th St, San Francisco, CA 94016",1,700,231,700,469
1/24/2019 16:19,145964,Wired Headphones,7.56271E+12,Vêtements,"279 4th St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/2/2019 11:12,145965,Google Phone,7.93274E+12,Alimentation,"981 Hill St, Atlanta, GA 30301",1,600,198,600,402
1/2/2019 18:59,145966,AAA Batteries (4-pack),6.87883E+12,Électronique,"756 Jefferson St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495
1/19/2019 21:20,145967,Wired Headphones,8.44418E+12,Sports,"485 Wilson St, Boston, MA 02215",1,11.99,5.995,11.99,5.995
1/10/2019 18:34,145968,ThinkPad Laptop,3.14699E+12,Sports,"538 Lakeview St, Portland, OR 97035",1,999.99,329.9967,999.99,669.9933
1/7/2019 23:05,145969,iPhone,3.06103E+12,Vêtements,"337 1st St, Los Angeles, CA 90001",1,700,231,700,469
1/17/2019 10:32,145970,Vareebadd Phone,9.22464E+12,Sports,"345 12th St, Los Angeles, CA 90001",1,400,132,400,268
1/15/2019 20:15,145971,USB-C Charging Cable,8.983E+12,Sports,"625 Cedar St, New York City, NY 10001",1,11.95,5.975,11.95,5.975
1/22/2019 15:33,145972,Lightning Charging Cable,8.49086E+12,Sports,"374 North St, Austin, TX 73301",1,14.95,7.475,14.95,7.475
1/16/2019 14:38,145973,27in 4K Gaming Monitor,7.82048E+12,Vêtements,"233 14th St, Seattle, WA 98101",1,389.99,128.6967,389.99,261.2933
1/10/2019 10:47,145974,Lightning Charging Cable,9.99239E+12,Alimentation,"666 Center St, Austin, TX 73301",1,14.95,7.475,14.95,7.475
1/25/2019 11:26,145975,Flatscreen TV,5.08871E+12,Électronique,"496 14th St, Los Angeles, CA 90001",1,300,99,300,201
1/7/2019 19:18,145976,AAA Batteries (4-pack),6.04844E+12,Vêtements,"255 South St, Austin, TX 73301",1,2.99,1.495,2.99,1.495
1/20/2019 12:54,145977,34in Ultrawide Monitor,5.88678E+12,Alimentation,"39 Lakeview St, Boston, MA 02215",1,379.99,125.3967,379.99,254.5933
1/18/2019 14:29,145978,iPhone,3.77642E+12,Sports,"612 Spruce St, Seattle, WA 98101",1,700,231,700,469
1/18/2019 12:38,145979,AA Batteries (4-pack),5.67754E+12,Alimentation,"379 Pine St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/16/2019 9:11,145980,34in Ultrawide Monitor,8.23258E+12,Vêtements,"951 6th St, San Francisco, CA 94016",1,379.99,125.3967,379.99,254.5933
1/26/2019 10:36,145981,AA Batteries (4-pack),4.86869E+12,Vêtements,"588 9th St, Los Angeles, CA 90001",1,3.84,1.92,3.84,1.92
1/31/2019 14:04,145982,27in FHD Monitor,5.31392E+12,Sports,"546 Main St, Atlanta, GA 30301",1,149.99,97.4935,149.99,52.4965
1/4/2019 11:55,145983,Bose SoundSport Headphones,3.39784E+12,Électronique,"487 Jefferson St, Seattle, WA 98101",1,99.99,49.995,99.99,49.995
1/29/2019 16:47,145984,USB-C Charging Cable,3.2589E+12,Électronique,"634 4th St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975
1/10/2019 10:21,145985,Wired Headphones,8.99587E+12,Vêtements,"674 Cedar St, Dallas, TX 75001",1,11.99,5.995,11.99,5.995
1/24/2019 12:43,145986,AAA Batteries (4-pack),2.6799E+12,Électronique,"785 Sunset St, Dallas, TX 75001",1,2.99,1.495,2.99,1.495
1/18/2019 10:38,145987,AAA Batteries (4-pack),2.13194E+12,Alimentation,"539 Jefferson St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495
1/30/2019 8:22,145988,27in FHD Monitor,6.89245E+12,Vêtements,"917 Center St, San Francisco, CA 94016",1,149.99,97.4935,149.99,52.4965
1/26/2019 10:40,145989,Macbook Pro Laptop,1.50817E+12,Vêtements,"596 Willow St, San Francisco, CA 94016",1,1700,561,1700,1139
1/1/2019 9:03,145990,AAA Batteries (4-pack),9.70357E+12,Vêtements,"325 Madison St, Dallas, TX 75001",1,2.99,1.495,2.99,1.495
1/15/2019 8:29,145991,AAA Batteries (4-pack),6.37075E+12,Alimentation,"583 North St, Boston, MA 02215",1,2.99,1.495,2.99,1.495
1/2/2019 19:54,145992,Bose SoundSport Headphones,9.30913E+12,Électronique,"51 Jefferson St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995
1/2/2019 18:43,145993,AA Batteries (4-pack),4.94801E+12,Alimentation,"493 6th St, San Francisco, CA 94016",3,3.84,1.92,11.52,5.76
1/29/2019 10:45,145994,Wired Headphones,8.83563E+12,Vêtements,"111 Ridge St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995
1/23/2019 17:12,145995,iPhone,6.72734E+12,Électronique,"916 Church St, Los Angeles, CA 90001",1,700,231,700,469
1/26/2019 14:29,145996,Bose SoundSport Headphones,8.6418E+12,Électronique,"115 1st St, Seattle, WA 98101",1,99.99,49.995,99.99,49.995
1/18/2019 11:24,145997,Lightning Charging Cable,5.97321E+12,Sports,"36 West St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/27/2019 9:16,145998,Bose SoundSport Headphones,1.35418E+12,Alimentation,"531 Adams St, Atlanta, GA 30301",1,99.99,49.995,99.99,49.995
1/25/2019 8:55,145999,Wired Headphones,2.72289E+12,Vêtements,"18 Forest St, New York City, NY 10001",1,11.99,5.995,11.99,5.995
1/28/2019 9:46,146000,Lightning Charging Cable,2.38061E+12,Sports,"269 Cedar St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/22/2019 8:09,146001,20in Monitor,1.85731E+12,Sports,"664 2nd St, San Francisco, CA 94016",1,109.99,71.4935,109.99,38.4965
1/20/2019 9:07,146002,AAA Batteries (4-pack),9.73883E+12,Électronique,"780 North St, Atlanta, GA 30301",1,2.99,1.495,2.99,1.495
1/17/2019 16:57,146003,USB-C Charging Cable,9.2924E+12,Sports,"178 5th St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/17/2019 16:57,146003,Wired Headphones,1.02825E+12,Vêtements,"178 5th St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/16/2019 9:36,146004,ThinkPad Laptop,2.54295E+12,Sports,"396 Church St, Dallas, TX 75001",1,999.99,329.9967,999.99,669.9933
1/12/2019 23:29,146005,Bose SoundSport Headphones,6.89454E+12,Sports,"78 Elm St, Atlanta, GA 30301",1,99.99,49.995,99.99,49.995
1/14/2019 11:11,146006,Flatscreen TV,3.5791E+12,Électronique,"254 5th St, Los Angeles, CA 90001",1,300,99,300,201
1/14/2019 11:11,146006,AA Batteries (4-pack),1.64494E+12,Vêtements,"254 5th St, Los Angeles, CA 90001",2,3.84,1.92,7.68,3.84
1/28/2019 15:29,146007,USB-C Charging Cable,5.74685E+12,Vêtements,"421 Dogwood St, New York City, NY 10001",2,11.95,5.975,23.9,11.95
1/9/2019 20:06,146008,Wired Headphones,7.66842E+12,Électronique,"807 Adams St, Dallas, TX 75001",1,11.99,5.995,11.99,5.995
1/2/2019 16:34,146009,Apple Airpods Headphones,4.73295E+12,Alimentation,"124 Ridge St, New York City, NY 10001",1,150,97.5,150,52.5
1/8/2019 22:23,146010,34in Ultrawide Monitor,4.98694E+12,Vêtements,"621 Adams St, New York City, NY 10001",1,379.99,125.3967,379.99,254.5933
1/29/2019 22:02,146011,AAA Batteries (4-pack),6.32757E+12,Électronique,"747 Ridge St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495
1/5/2019 12:30,146012,Wired Headphones,8.23808E+12,Vêtements,"874 South St, Atlanta, GA 30301",1,11.99,5.995,11.99,5.995
1/5/2019 19:18,146013,AAA Batteries (4-pack),3.38715E+12,Vêtements,"123 Johnson St, New York City, NY 10001",3,2.99,1.495,8.97,4.485
1/16/2019 21:25,146014,27in 4K Gaming Monitor,1.04905E+12,Alimentation,"183 10th St, Seattle, WA 98101",1,389.99,128.6967,389.99,261.2933
1/7/2019 16:32,146015,Flatscreen TV,3.45678E+12,Sports,"198 Wilson St, San Francisco, CA 94016",1,300,99,300,201
1/2/2019 21:18,146016,AAA Batteries (4-pack),3.00882E+12,Vêtements,"605 14th St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/15/2019 19:09,146017,Flatscreen TV,2.46012E+12,Vêtements,"236 7th St, Dallas, TX 75001",1,300,99,300,201
1/25/2019 17:53,146018,AA Batteries (4-pack),8.66846E+12,Électronique,"925 Lake St, New York City, NY 10001",1,3.84,1.92,3.84,1.92
1/4/2019 14:58,146019,Lightning Charging Cable,8.71203E+12,Vêtements,"49 Meadow St, Los Angeles, CA 90001",1,14.95,7.475,14.95,7.475
1/28/2019 16:17,146020,Lightning Charging Cable,8.44337E+12,Électronique,"501 Washington St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/10/2019 16:15,146021,Lightning Charging Cable,9.33791E+12,Alimentation,"391 12th St, Los Angeles, CA 90001",1,14.95,7.475,14.95,7.475
1/10/2019 16:15,146021,AA Batteries (4-pack),5.01957E+12,Vêtements,"391 12th St, Los Angeles, CA 90001",1,3.84,1.92,3.84,1.92
1/1/2019 21:32,146022,34in Ultrawide Monitor,5.61346E+12,Sports,"256 10th St, New York City, NY 10001",1,379.99,125.3967,379.99,254.5933
1/20/2019 12:41,146023,Lightning Charging Cable,5.38914E+12,Électronique,"728 North St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/20/2019 21:21,146024,AA Batteries (4-pack),2.07513E+12,Alimentation,"664 Dogwood St, Atlanta, GA 30301",1,3.84,1.92,3.84,1.92
1/21/2019 18:57,146025,AAA Batteries (4-pack),9.95252E+12,Électronique,"933 Lincoln St, Portland, OR 97035",1,2.99,1.495,2.99,1.495
1/31/2019 0:33,146026,Apple Airpods Headphones,9.32129E+12,Vêtements,"401 Ridge St, Boston, MA 02215",1,150,97.5,150,52.5
1/18/2019 9:49,146027,Wired Headphones,1.76281E+12,Électronique,"931 11th St, Boston, MA 02215",1,11.99,5.995,11.99,5.995
1/29/2019 21:45,146028,Apple Airpods Headphones,7.11752E+12,Électronique,"152 Center St, Austin, TX 73301",1,150,97.5,150,52.5
1/2/2019 16:27,146029,iPhone,8.21291E+12,Sports,"768 Willow St, Atlanta, GA 30301",1,700,231,700,469
1/2/2019 16:27,146029,Apple Airpods Headphones,3.07559E+12,Vêtements,"768 Willow St, Atlanta, GA 30301",1,150,97.5,150,52.5
1/9/2019 22:32,146030,27in 4K Gaming Monitor,8.91039E+12,Alimentation,"971 9th St, Los Angeles, CA 90001",1,389.99,128.6967,389.99,261.2933
1/12/2019 21:09,146031,AA Batteries (4-pack),3.94974E+12,Vêtements,"446 5th St, New York City, NY 10001",5,3.84,1.92,19.2,9.6
1/27/2019 8:10,146032,USB-C Charging Cable,1.61045E+12,Vêtements,"185 Lake St, Seattle, WA 98101",1,11.95,5.975,11.95,5.975
1/12/2019 20:51,146033,34in Ultrawide Monitor,7.42445E+12,Sports,"526 Cedar St, San Francisco, CA 94016",1,379.99,125.3967,379.99,254.5933
1/20/2019 16:15,146034,AAA Batteries (4-pack),6.81802E+12,Vêtements,"243 Madison St, New York City, NY 10001",3,2.99,1.495,8.97,4.485
1/19/2019 13:30,146035,Lightning Charging Cable,2.92815E+12,Électronique,"737 Jackson St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/4/2019 14:20,146036,AA Batteries (4-pack),8.25964E+12,Sports,"708 5th St, Los Angeles, CA 90001",1,3.84,1.92,3.84,1.92
1/2/2019 18:37,146037,Wired Headphones,3.25243E+12,Sports,"967 Hickory St, Dallas, TX 75001",1,11.99,5.995,11.99,5.995
1/19/2019 15:53,146038,Bose SoundSport Headphones,5.01464E+12,Électronique,"28 1st St, Atlanta, GA 30301",1,99.99,49.995,99.99,49.995
1/1/2019 7:24,146039,34in Ultrawide Monitor,6.12431E+12,Vêtements,"53 River St, San Francisco, CA 94016",1,379.99,125.3967,379.99,254.5933
1/25/2019 21:24,146040,AAA Batteries (4-pack),9.16898E+12,Électronique,"791 Jefferson St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/7/2019 9:54,146041,AAA Batteries (4-pack),5.67173E+12,Alimentation,"153 11th St, Austin, TX 73301",2,2.99,1.495,5.98,2.99
1/13/2019 16:33,146042,Lightning Charging Cable,8.2041E+12,Alimentation,"919 Forest St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/8/2019 12:23,146043,Apple Airpods Headphones,7.11984E+12,Électronique,"500 River St, San Francisco, CA 94016",1,150,97.5,150,52.5
1/10/2019 19:27,146044,AAA Batteries (4-pack),9.72976E+12,Vêtements,"5 Lincoln St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495
1/26/2019 11:01,146045,Macbook Pro Laptop,7.59076E+12,Vêtements,"857 2nd St, Boston, MA 02215",1,1700,561,1700,1139
